description,name,Plant_Code,sector_nam,PrimSource,Total_MW,Coal_MW,NG_MW,Crude_MW,Bio_MW,Hydro_MW,HydroPS_MW,Nuclear_MW,Solar_MW,Wind_MW,Geo_MW,Other_MW,source_des,tech_desc,Source,Period,geometry
,solar,57990,IPP Non-CHP,solar,2.5,0,0,0,,0,0,0,2.5,0,,,Solar = 2.5 MW,Solar Photovoltaic,"EIA-860, EIA-860M and EIA-923",201603,"<Point><coordinates>-71.695833,42.266111,0.0</coordinates></Point>"
,wind,57991,IPP Non-CHP,wind,75,0,0,0,,0,0,0,0,75,,,Wind = 75 MW,Onshore Wind Turbine,"EIA-860, EIA-860M and EIA-923",201603,"<Point><coordinates>-78.680633,40.319561,0.0</coordinates></Point>"
,solar,57989,IPP Non-CHP,solar,3.2,0,0,0,,0,0,0,3.2,0,,,Solar = 3.2 MW,Solar Photovoltaic,"EIA-860, EIA-860M and EIA-923",201603,"<Point><coordinates>-71.037222,42.751111,0.0</coordinates></Point>"
,wind,56311,IPP Non-CHP,wind,135,0,0,0,,0,0,0,0,135,,,Wind = 135 MW,Onshore Wind Turbine,"EIA-860, EIA-860M and EIA-923",201603,"<Point><coordinates>-100.4219,32.290833,0.0</coordinates></Point>"
,wind,56299,IPP Non-CHP,wind,24,0,0,0,,0,0,0,0,24,,,Wind = 24 MW,Onshore Wind Turbine,"EIA-860, EIA-860M and EIA-923",201603,"<Point><coordinates>-75.753056,41.235278,0.0</coordinates></Point>"
,wind,57981,IPP Non-CHP,wind,150,0,0,0,,0,0,0,0,150,,,Wind = 150 MW,Onshore Wind Turbine,"EIA-860, EIA-860M and EIA-923",201603,"<Point><coordinates>-98.365069,33.205801,0.0</coordinates></Point>"
,wind,56300,IPP Non-CHP,wind,7.5,0,0,0,,0,0,0,0,7.5,,,Wind = 7.5 MW,Onshore Wind Turbine,"EIA-860, EIA-860M and EIA-923",201603,"<Point><coordinates>-74.4475,39.382222,0.0</coordinates></Point>"
,solar,57982,IPP Non-CHP,solar,1.1,0,0,0,,0,0,0,1.1,0,,,Solar = 1.1 MW,Solar Photovoltaic,"EIA-860, EIA-860M and EIA-923",201603,"<Point><coordinates>-120.566944,35.670278,0.0</coordinates></Point>"
,wind,56301,IPP Non-CHP,wind,64.5,0,0,0,,0,0,0,0,64.5,,,Wind = 64.5 MW,Onshore Wind Turbine,"EIA-860, EIA-860M and EIA-923",201603,"<Point><coordinates>-111.8294,43.4195,0.0</coordinates></Point>"
,wind,57983,IPP Non-CHP,wind,376,0,0,0,,0,0,0,0,376,,,Wind = 376 MW,Onshore Wind Turbine,"EIA-860, EIA-860M and EIA-923",201603,"<Point><coordinates>-101.647778,32.926389,0.0</coordinates></Point>"
,wind,56302,IPP Non-CHP,wind,60,0,0,0,,0,0,0,0,60,,,Wind = 60 MW,Onshore Wind Turbine,"EIA-860, EIA-860M and EIA-923",201603,"<Point><coordinates>-118.292406,35.06094,0.0</coordinates></Point>"
,wind,57984,Electric Utility,wind,22,0,0,0,,0,0,0,0,22,,,Wind = 22 MW,Onshore Wind Turbine,"EIA-860, EIA-860M and EIA-923",201603,"<Point><coordinates>-86.334722,43.871944,0.0</coordinates></Point>"
,wind,56303,IPP Non-CHP,wind,150,0,0,0,,0,0,0,0,150,,,Wind = 150 MW,Onshore Wind Turbine,"EIA-860, EIA-860M and EIA-923",201603,"<Point><coordinates>-96.5503,37.5797,0.0</coordinates></Point>"
,solar,57985,IPP Non-CHP,solar,13.6,0,0,0,,0,0,0,13.6,0,,,Solar = 13.6 MW,Solar Photovoltaic,"EIA-860, EIA-860M and EIA-923",201603,"<Point><coordinates>-106.913333,32.251667,0.0</coordinates></Point>"
,wind,56304,IPP Non-CHP,wind,120,0,0,0,,0,0,0,0,120,,,Wind = 120 MW,Onshore Wind Turbine,"EIA-860, EIA-860M and EIA-923",201603,"<Point><coordinates>-103.8604,33.9716,0.0</coordinates></Point>"
,solar,57986,IPP Non-CHP,solar,11.3,0,0,0,,0,0,0,11.3,0,,,Solar = 11.3 MW,Solar Photovoltaic,"EIA-860, EIA-860M and EIA-923",201603,"<Point><coordinates>-106.340986,32.034383,0.0</coordinates></Point>"
,wind,56307,IPP Non-CHP,wind,24,0,0,0,,0,0,0,0,24,,,Wind = 24 MW,Onshore Wind Turbine,"EIA-860, EIA-860M and EIA-923",201603,"<Point><coordinates>-92.724139,43.554778,0.0</coordinates></Point>"
,wind,57987,IPP Non-CHP,wind,298.5,0,0,0,,0,0,0,0,298.5,,,Wind = 298.5 MW,Onshore Wind Turbine,"EIA-860, EIA-860M and EIA-923",201603,"<Point><coordinates>-98.024722,35.629722,0.0</coordinates></Point>"
,wind,56308,IPP Non-CHP,wind,10.5,0,0,0,,0,0,0,0,10.5,,,Wind = 10.5 MW,Onshore Wind Turbine,"EIA-860, EIA-860M and EIA-923",201603,"<Point><coordinates>-114.949444,42.858056,0.0</coordinates></Point>"
,wind,58000,IPP Non-CHP,wind,99.8,0,0,0,,0,0,0,0,99.8,,,Wind = 99.8 MW,Onshore Wind Turbine,"EIA-860, EIA-860M and EIA-923",201603,"<Point><coordinates>-100.209167,29.234722,0.0</coordinates></Point>"
,solar,58002,IPP Non-CHP,solar,20,0,0,0,,0,0,0,20,0,,,Solar = 20 MW,Solar Photovoltaic,"EIA-860, EIA-860M and EIA-923",201603,"<Point><coordinates>-119.442778,35.9025,0.0</coordinates></Point>"
,geothermal,50654,IPP Non-CHP,geothermal,7.6,0,0,0,,0,0,0,0,0,7.6,,Geothermal = 7.6MW,Geothermal,"EIA-860, EIA-860M and EIA-923",201603,"<Point><coordinates>-119.766944,39.37,0.0</coordinates></Point>"
,solar,57992,IPP Non-CHP,solar,1.1,0,0,0,,0,0,0,1.1,0,,,Solar = 1.1 MW,Solar Photovoltaic,"EIA-860, EIA-860M and EIA-923",201603,"<Point><coordinates>-71.033889,42.293333,0.0</coordinates></Point>"
,solar,57993,IPP Non-CHP,solar,313.7,0,0,0,,0,0,0,313.7,0,,,Solar = 313.7 MW,Solar Photovoltaic,"EIA-860, EIA-860M and EIA-923",201603,"<Point><coordinates>-115.393889,33.823056,0.0</coordinates></Point>"
,geothermal,56317,IPP Non-CHP,geothermal,10,0,0,0,,0,0,0,0,0,10.0,,Geothermal = 10MW,Geothermal,"EIA-860, EIA-860M and EIA-923",201603,"<Point><coordinates>-113.38245,42.099417,0.0</coordinates></Point>"
,solar,57994,Commercial Non-CHP,solar,20,0,0,0,,0,0,0,20,0,,,Solar = 20 MW,Solar Photovoltaic,"EIA-860, EIA-860M and EIA-923",201603,"<Point><coordinates>-81.25198,35.588135,0.0</coordinates></Point>"
,wind,57995,IPP Non-CHP,wind,184.6,0,0,0,,0,0,0,0,184.6,,,Wind = 184.6 MW,Onshore Wind Turbine,"EIA-860, EIA-860M and EIA-923",201603,"<Point><coordinates>-112.103333,48.820278,0.0</coordinates></Point>"
,wind,57996,IPP Non-CHP,wind,35,0,0,0,,0,0,0,0,24,,11.0,"Other = 11 MW, Wind = 24 MW",Batteries; Onshore Wind Turbine;,"EIA-860, EIA-860M and EIA-923",201603,"<Point><coordinates>-156.318,20.596,0.0</coordinates></Point>"
,wind,56320,IPP Non-CHP,wind,60,0,0,0,,0,0,0,0,60,,,Wind = 60 MW,Onshore Wind Turbine,"EIA-860, EIA-860M and EIA-923",201603,"<Point><coordinates>-102.9647,40.983,0.0</coordinates></Point>"
,solar,57997,Electric Utility,solar,35,0,0,0,,0,0,0,35,0,,,Solar = 35 MW,Solar Photovoltaic,"EIA-860, EIA-860M and EIA-923",201603,"<Point><coordinates>-114.428741,32.64856,0.0</coordinates></Point>"
,geothermal,56321,IPP Non-CHP,geothermal,15.6,0,0,0,,0,0,0,0,0,15.6,,Geothermal = 15.6MW,Geothermal,"EIA-860, EIA-860M and EIA-923",201603,"<Point><coordinates>-119.754593,39.390843,0.0</coordinates></Point>"
,wind,57998,IPP Non-CHP,wind,139.4,0,0,0,,0,0,0,0,139.4,,,Wind = 139.4 MW,Onshore Wind Turbine,"EIA-860, EIA-860M and EIA-923",201603,"<Point><coordinates>-78.874722,39.760556,0.0</coordinates></Point>"
,wind,56322,Electric Utility,wind,273.1,0,0,0,,0,0,0,0.5,272.6,,,"Solar = 0.5 MW,Wind = 272.6 MW",Solar Photovoltaic; Onshore Wind Turbine;,"EIA-860, EIA-860M and EIA-923",201603,"<Point><coordinates>-120.206494,47.036269,0.0</coordinates></Point>"
,wind,57999,IPP Non-CHP,wind,30,0,0,0,,0,0,0,0,30,,,Wind = 30 MW,Onshore Wind Turbine,"EIA-860, EIA-860M and EIA-923",201603,"<Point><coordinates>-78.696078,40.63067,0.0</coordinates></Point>"
,solar,58010,IPP Non-CHP,solar,4.6,0,0,0,,0,0,0,4.6,0,,,Solar = 4.6 MW,Solar Photovoltaic,"EIA-860, EIA-860M and EIA-923",201603,"<Point><coordinates>-106.47722,32.395833,0.0</coordinates></Point>"
,wind,56338,IPP Non-CHP,wind,198,0,0,0,,0,0,0,0,198,,,Wind = 198 MW,Onshore Wind Turbine,"EIA-860, EIA-860M and EIA-923",201603,"<Point><coordinates>-88.7989,40.4792,0.0</coordinates></Point>"
,solar,58011,Commercial Non-CHP,solar,1.2,0,0,0,,0,0,0,1.2,0,,,Solar = 1.2 MW,Solar Photovoltaic,"EIA-860, EIA-860M and EIA-923",201603,"<Point><coordinates>-81.173775,32.177535,0.0</coordinates></Point>"
,solar,58012,Commercial Non-CHP,solar,1,0,0,0,,0,0,0,1,0,,,Solar = 1 MW,Solar Photovoltaic,"EIA-860, EIA-860M and EIA-923",201603,"<Point><coordinates>-82.4325,27.953889,0.0</coordinates></Point>"
,solar,58013,Commercial Non-CHP,solar,1.3,0,0,0,,0,0,0,1.3,0,,,Solar = 1.3 MW,Solar Photovoltaic,"EIA-860, EIA-860M and EIA-923",201603,"<Point><coordinates>-97.690286,30.557044,0.0</coordinates></Point>"
,wind,50690,IPP Non-CHP,wind,43.4,0,0,0,,0,0,0,0,43.4,,,Wind = 43.4 MW,Onshore Wind Turbine,"EIA-860, EIA-860M and EIA-923",201603,"<Point><coordinates>-116.5781,33.934,0.0</coordinates></Point>"
,solar,58003,IPP Non-CHP,solar,50,0,0,0,,0,0,0,50,0,,,Solar = 50 MW,Solar Photovoltaic,"EIA-860, EIA-860M and EIA-923",201603,"<Point><coordinates>-119.435278,35.898333,0.0</coordinates></Point>"
,wind,58004,IPP Non-CHP,wind,99,0,0,0,,0,0,0,0,99,,,Wind = 99 MW,Onshore Wind Turbine,"EIA-860, EIA-860M and EIA-923",201603,"<Point><coordinates>-71.2925,44.704444,0.0</coordinates></Point>"
,solar,58006,IPP Non-CHP,solar,1.3,0,0,0,,0,0,0,1.3,0,,,Solar = 1.3 MW,Solar Photovoltaic,"EIA-860, EIA-860M and EIA-923",201603,"<Point><coordinates>-111.895,40.767222,0.0</coordinates></Point>"
,wind,56335,IPP Non-CHP,wind,151,0,0,0,,0,0,0,0,151,,,Wind = 151 MW,Onshore Wind Turbine,"EIA-860, EIA-860M and EIA-923",201603,"<Point><coordinates>-98.6056,34.8661,0.0</coordinates></Point>"
,wind,58008,IPP Non-CHP,wind,200,0,0,0,,0,0,0,0,200,,,Wind = 200 MW,Onshore Wind Turbine,"EIA-860, EIA-860M and EIA-923",201603,"<Point><coordinates>-87.878333,40.211667,0.0</coordinates></Point>"
,wind,56336,IPP Non-CHP,wind,90,0,0,0,,0,0,0,0,90,,,Wind = 90 MW,Onshore Wind Turbine,"EIA-860, EIA-860M and EIA-923",201603,"<Point><coordinates>-105.0108,34.8147,0.0</coordinates></Point>"
,solar,58009,IPP Non-CHP,solar,10.6,0,0,0,,0,0,0,10.6,0,,,Solar = 10.6 MW,Solar Photovoltaic,"EIA-860, EIA-860M and EIA-923",201603,"<Point><coordinates>-98.669167,29.221944,0.0</coordinates></Point>"
,wind,56337,IPP Non-CHP,wind,241,0,0,0,,0,0,0,0,241,,,Wind = 241 MW,Onshore Wind Turbine,"EIA-860, EIA-860M and EIA-923",201603,"<Point><coordinates>-100.5303,32.3122,0.0</coordinates></Point>"
,wind,58020,IPP Non-CHP,wind,81.6,0,0,0,,0,0,0,0,81.6,,,Wind = 81.6 MW,Onshore Wind Turbine,"EIA-860, EIA-860M and EIA-923",201603,"<Point><coordinates>-84.499722,43.256944,0.0</coordinates></Point>"
,wind,58021,IPP Non-CHP,wind,92,0,0,0,,0,0,0,0,92,,,Wind = 92 MW,Onshore Wind Turbine,"EIA-860, EIA-860M and EIA-923",201603,"<Point><coordinates>-99.005278,27.488056,0.0</coordinates></Point>"
,geothermal,58022,IPP Non-CHP,geothermal,17.7,0,0,0,,0,0,0,0,0,17.7,,Geothermal = 17.7MW,Geothermal,"EIA-860, EIA-860M and EIA-923",201603,"<Point><coordinates>-117.46806,44.023056,0.0</coordinates></Point>"
,wind,56351,Electric Utility,wind,148.5,0,0,0,,0,0,0,0,148.5,,,Wind = 148.5 MW,Onshore Wind Turbine,"EIA-860, EIA-860M and EIA-923",201603,"<Point><coordinates>-99.7528,37.8641,0.0</coordinates></Point>"
,wind,50712,IPP Non-CHP,wind,332.5,0,0,0,,0,0,0,0,332.5,,,Wind = 332.5 MW,Onshore Wind Turbine,"EIA-860, EIA-860M and EIA-923",201603,"<Point><coordinates>-121.6516,37.7341,0.0</coordinates></Point>"
,solar,58014,Commercial Non-CHP,solar,2,0,0,0,,0,0,0,2,0,,,Solar = 2 MW,Solar Photovoltaic,"EIA-860, EIA-860M and EIA-923",201603,"<Point><coordinates>-76.055278,39.560833,0.0</coordinates></Point>"
,solar,58015,Commercial Non-CHP,solar,1,0,0,0,,0,0,0,1,0,,,Solar = 1 MW,Solar Photovoltaic,"EIA-860, EIA-860M and EIA-923",201603,"<Point><coordinates>-76.926,39.021,0.0</coordinates></Point>"
,solar,58016,Commercial Non-CHP,solar,1.8,0,0,0,,0,0,0,1.8,0,,,Solar = 1.8 MW,Solar Photovoltaic,"EIA-860, EIA-860M and EIA-923",201603,"<Point><coordinates>-74.853611,40.013889,0.0</coordinates></Point>"
,solar,58017,IPP Non-CHP,solar,154,0,0,0,,0,0,0,154,0,,,Solar = 154 MW,Solar Photovoltaic,"EIA-860, EIA-860M and EIA-923",201603,"<Point><coordinates>-114.962778,35.786389,0.0</coordinates></Point>"
,wind,58018,IPP Non-CHP,wind,104,0,0,0,,0,0,0,0,104,,,Wind = 104 MW,Onshore Wind Turbine,"EIA-860, EIA-860M and EIA-923",201603,"<Point><coordinates>-99.446389,37.518889,0.0</coordinates></Point>"
,wind,58019,IPP Non-CHP,wind,40,0,0,0,,0,0,0,0,40,,,Wind = 40 MW,Onshore Wind Turbine,"EIA-860, EIA-860M and EIA-923",201603,"<Point><coordinates>-115.036667,42.88,0.0</coordinates></Point>"
,wind,56347,Electric Utility,wind,67.7,0,0,0,,0,0,0,0,67.7,,,Wind = 67.7 MW,Onshore Wind Turbine,"EIA-860, EIA-860M and EIA-923",201603,"<Point><coordinates>-88.329742,43.692647,0.0</coordinates></Point>"
,wind,56361,IPP Non-CHP,wind,199,0,0,0,,0,0,0,0,199,,,Wind = 199 MW,Onshore Wind Turbine,"EIA-860, EIA-860M and EIA-923",201603,"<Point><coordinates>-120.2896,45.8877,0.0</coordinates></Point>"
,wind,56362,IPP Non-CHP,wind,150,0,0,0,,0,0,0,0,150,,,Wind = 150 MW,Onshore Wind Turbine,"EIA-860, EIA-860M and EIA-923",201603,"<Point><coordinates>-121.85,38.12,0.0</coordinates></Point>"
,wind,50754,IPP Non-CHP,wind,34.5,0,0,0,,0,0,0,0,34.5,,,Wind = 34.5 MW,Onshore Wind Turbine,"EIA-860, EIA-860M and EIA-923",201603,"<Point><coordinates>-118.276388,35.043889,0.0</coordinates></Point>"
,wind,56355,Electric Utility,wind,199.7,0,0,0,,0,0,0,0,199.7,,,Wind = 199.7 MW,Onshore Wind Turbine,"EIA-860, EIA-860M and EIA-923",201603,"<Point><coordinates>-93.206389,42.630513,0.0</coordinates></Point>"
,wind,58025,Commercial Non-CHP,wind,3.4,0,0,0,,0,0,0,0,3.4,,,Wind = 3.4 MW,Onshore Wind Turbine,"EIA-860, EIA-860M and EIA-923",201603,"<Point><coordinates>-71.984194,42.588583,0.0</coordinates></Point>"
,wind,58026,IPP Non-CHP,wind,20,0,0,0,,0,0,0,0,20,,,Wind = 20 MW,Onshore Wind Turbine,"EIA-860, EIA-860M and EIA-923",201603,"<Point><coordinates>-70.559814,44.415587,0.0</coordinates></Point>"
,wind,56357,IPP Non-CHP,wind,49.5,0,0,0,,0,0,0,0,49.5,,,Wind = 49.5 MW,Onshore Wind Turbine,"EIA-860, EIA-860M and EIA-923",201603,"<Point><coordinates>-100.7333,47.1167,0.0</coordinates></Point>"
,solar,58027,IPP Non-CHP,solar,9.9,0,0,0,,0,0,0,9.9,0,,,Solar = 9.9 MW,Solar Photovoltaic,"EIA-860, EIA-860M and EIA-923",201603,"<Point><coordinates>-98.418333,29.245,0.0</coordinates></Point>"
,solar,58028,Commercial Non-CHP,solar,1.5,0,0,0,,0,0,0,1.5,0,,,Solar = 1.5 MW,Solar Photovoltaic,"EIA-860, EIA-860M and EIA-923",201603,"<Point><coordinates>-118.946944,34.975278,0.0</coordinates></Point>"
,wind,56359,IPP Non-CHP,wind,75,0,0,0,,0,0,0,0,75,,,Wind = 75 MW,Onshore Wind Turbine,"EIA-860, EIA-860M and EIA-923",201603,"<Point><coordinates>-120.593,45.571,0.0</coordinates></Point>"
,solar,58029,IPP Non-CHP,solar,3.9,0,0,0,,0,0,0,3.9,0,,,Solar = 3.9 MW,Solar Photovoltaic,"EIA-860, EIA-860M and EIA-923",201603,"<Point><coordinates>-74.818056,39.928889,0.0</coordinates></Point>"
,wind,56360,Electric Utility,wind,100.5,0,0,0,,0,0,0,0,100.5,,,Wind = 100.5 MW,Onshore Wind Turbine,"EIA-860, EIA-860M and EIA-923",201603,"<Point><coordinates>-120.209783,45.652457,0.0</coordinates></Point>"
,wind,56376,Electric Utility,wind,1.7,0,0,0,,0,0,0,0,1.7,,,Wind = 1.7 MW,Onshore Wind Turbine,"EIA-860, EIA-860M and EIA-923",201603,"<Point><coordinates>-90.8461,39.6189,0.0</coordinates></Point>"
,wind,56377,IPP Non-CHP,wind,135,0,0,0,,0,0,0,0,135,,,Wind = 135 MW,Onshore Wind Turbine,"EIA-860, EIA-860M and EIA-923",201603,"<Point><coordinates>-109.7531,46.5725,0.0</coordinates></Point>"
,wind,56378,IPP Non-CHP,wind,21,0,0,0,,0,0,0,0,21,,,Wind = 21 MW,Onshore Wind Turbine,"EIA-860, EIA-860M and EIA-923",201603,"<Point><coordinates>-155.6914,18.9742,0.0</coordinates></Point>"
,wind,56379,Electric Utility,wind,99,0,0,0,,0,0,0,0,99,,,Wind = 99 MW,Onshore Wind Turbine,"EIA-860, EIA-860M and EIA-923",201603,"<Point><coordinates>-95.1292,42.1169,0.0</coordinates></Point>"
,wind,56380,Electric Utility,wind,120,0,0,0,,0,0,0,0,120,,,Wind = 120 MW,Onshore Wind Turbine,"EIA-860, EIA-860M and EIA-923",201603,"<Point><coordinates>-99.601869,36.637733,0.0</coordinates></Point>"
,geothermal,50766,IPP Non-CHP,geothermal,21.4,0,0,0,,0,0,0,0,0,21.4,,Geothermal = 21.4MW,Geothermal,"EIA-860, EIA-860M and EIA-923",201603,"<Point><coordinates>-115.2568,32.8156,0.0</coordinates></Point>"
,geothermal,50765,IPP Non-CHP,geothermal,62.2,0,0,0,,0,0,0,21.8,0,40.4,,"Geothermal = 40.4MW, Solar = 21.8 MW",Geothermal; Solar Photovoltaic;,"EIA-860, EIA-860M and EIA-923",201603,"<Point><coordinates>-118.555613,39.547537,0.0</coordinates></Point>"
,geothermal,50763,IPP Non-CHP,geothermal,6.3,0,0,0,,0,0,0,0,0,6.3,,Geothermal = 6.3MW,Geothermal,"EIA-860, EIA-860M and EIA-923",201603,"<Point><coordinates>-119.7537,39.3939,0.0</coordinates></Point>"
,geothermal,50762,IPP Non-CHP,geothermal,4.8,0,0,0,,0,0,0,0,0,4.8,,Geothermal = 4.8MW,Geothermal,"EIA-860, EIA-860M and EIA-923",201603,"<Point><coordinates>-115.2475,32.7842,0.0</coordinates></Point>"
,wind,56369,IPP Non-CHP,wind,34.5,0,0,0,,0,0,0,0,34.5,,,Wind = 34.5 MW,Onshore Wind Turbine,"EIA-860, EIA-860M and EIA-923",201603,"<Point><coordinates>-79.138,39.85,0.0</coordinates></Point>"
,wind,56371,IPP Non-CHP,wind,300,0,0,0,,0,0,0,0,300,,,Wind = 300 MW,Onshore Wind Turbine,"EIA-860, EIA-860M and EIA-923",201603,"<Point><coordinates>-104.0206,40.8944,0.0</coordinates></Point>"
,wind,56372,IPP Non-CHP,wind,80.5,0,0,0,,0,0,0,0,80.5,,,Wind = 80.5 MW,Onshore Wind Turbine,"EIA-860, EIA-860M and EIA-923",201603,"<Point><coordinates>-100.4833,32.236944,0.0</coordinates></Point>"
,wind,56394,IPP Non-CHP,wind,124.2,0,0,0,,0,0,0,0,124.2,,,Wind = 124.2 MW,Onshore Wind Turbine,"EIA-860, EIA-860M and EIA-923",201603,"<Point><coordinates>-101.22,32.039,0.0</coordinates></Point>"
,wind,56395,IPP Non-CHP,wind,200,0,0,0,,0,0,0,0,200,,,Wind = 200 MW,Onshore Wind Turbine,"EIA-860, EIA-860M and EIA-923",201603,"<Point><coordinates>-99.4928,32.6256,0.0</coordinates></Point>"
,wind,56399,IPP Non-CHP,wind,24,0,0,0,,0,0,0,0,24,,,Wind = 24 MW,Onshore Wind Turbine,"EIA-860, EIA-860M and EIA-923",201603,"<Point><coordinates>-72.1455,43.233,0.0</coordinates></Point>"
,solar,56405,IPP Non-CHP,solar,68.5,0,0,0,,0,0,0,68.5,0,,,Solar = 68.5 MW,Solar Thermal without Energy Storage,"EIA-860, EIA-860M and EIA-923",201603,"<Point><coordinates>-114.98173,35.799798,0.0</coordinates></Point>"
,wind,50818,IPP Non-CHP,wind,10.5,0,0,0,,0,0,0,0,10.5,,,Wind = 10.5 MW,Onshore Wind Turbine,"EIA-860, EIA-860M and EIA-923",201603,"<Point><coordinates>-121.4322,37.7392,0.0</coordinates></Point>"
,wind,56383,IPP Non-CHP,wind,80,0,0,0,,0,0,0,0,80,,,Wind = 80 MW,Onshore Wind Turbine,"EIA-860, EIA-860M and EIA-923",201603,"<Point><coordinates>-93.2978,43.3608,0.0</coordinates></Point>"
,wind,56386,Electric Utility,wind,3.8,0,0,0,,0,0,0,0,3.8,,,Wind = 3.8 MW,Onshore Wind Turbine,"EIA-860, EIA-860M and EIA-923",201603,"<Point><coordinates>-93.3208,43.3597,0.0</coordinates></Point>"
,wind,56391,Electric Utility,wind,21,0,0,0,,0,0,0,0,21,,,Wind = 21 MW,Onshore Wind Turbine,"EIA-860, EIA-860M and EIA-923",201603,"<Point><coordinates>-88.2708,43.8794,0.0</coordinates></Point>"
,wind,56392,IPP Non-CHP,wind,50.6,0,0,0,,0,0,0,0,50.6,,,Wind = 50.6 MW,Onshore Wind Turbine,"EIA-860, EIA-860M and EIA-923",201603,"<Point><coordinates>-101.197716,47.152847,0.0</coordinates></Point>"
,wind,50823,IPP Non-CHP,wind,30,0,0,0,,0,0,0,0,30,,,Wind = 30 MW,Onshore Wind Turbine,"EIA-860, EIA-860M and EIA-923",201603,"<Point><coordinates>-118.2564,35.05,0.0</coordinates></Point>"
,wind,50822,IPP Non-CHP,wind,25,0,0,0,,0,0,0,0,25,,,Wind = 25 MW,Onshore Wind Turbine,"EIA-860, EIA-860M and EIA-923",201603,"<Point><coordinates>-118.2572,35.05,0.0</coordinates></Point>"
,wind,50821,IPP Non-CHP,wind,30,0,0,0,,0,0,0,0,30,,,Wind = 30 MW,Onshore Wind Turbine,"EIA-860, EIA-860M and EIA-923",201603,"<Point><coordinates>-118.2572,35.05,0.0</coordinates></Point>"
,wind,50820,IPP Non-CHP,wind,3,0,0,0,,0,0,0,0,3,,,Wind = 3 MW,Onshore Wind Turbine,"EIA-860, EIA-860M and EIA-923",201603,"<Point><coordinates>-116.541515,33.890913,0.0</coordinates></Point>"
,wind,56408,IPP Non-CHP,wind,8.4,0,0,0,,0,0,0,0,8.4,,,Wind = 8.4 MW,Onshore Wind Turbine,"EIA-860, EIA-860M and EIA-923",201603,"<Point><coordinates>-89.6236,41.3017,0.0</coordinates></Point>"
,wind,56414,Electric Utility,wind,3.4,0,0,0,,0,0,0,0,3.4,,,Wind = 3.4 MW,Onshore Wind Turbine,"EIA-860, EIA-860M and EIA-923",201603,"<Point><coordinates>-95.175,44.502778,0.0</coordinates></Point>"
,wind,56415,Electric Utility,wind,5.2,0,0,0,,0,0,0,0,5.2,,,Wind = 5.2 MW,Onshore Wind Turbine,"EIA-860, EIA-860M and EIA-923",201603,"<Point><coordinates>-94.446667,43.575,0.0</coordinates></Point>"
,wind,56416,IPP Non-CHP,wind,69,0,0,0,,0,0,0,0,69,,,Wind = 69 MW,Onshore Wind Turbine,"EIA-860, EIA-860M and EIA-923",201603,"<Point><coordinates>-82.9633,43.7092,0.0</coordinates></Point>"
,wind,56409,IPP Non-CHP,wind,1.7,0,0,0,,0,0,0,0,1.7,,,Wind = 1.7 MW,Onshore Wind Turbine,"EIA-860, EIA-860M and EIA-923",201603,"<Point><coordinates>-96.4303,44.0256,0.0</coordinates></Point>"
,wind,56410,IPP Non-CHP,wind,1.7,0,0,0,,0,0,0,0,1.7,,,Wind = 1.7 MW,Onshore Wind Turbine,"EIA-860, EIA-860M and EIA-923",201603,"<Point><coordinates>-96.4369,44.0247,0.0</coordinates></Point>"
,wind,56411,IPP Non-CHP,wind,1.7,0,0,0,,0,0,0,0,1.7,,,Wind = 1.7 MW,Onshore Wind Turbine,"EIA-860, EIA-860M and EIA-923",201603,"<Point><coordinates>-96.4367,44.015,0.0</coordinates></Point>"
,wind,56412,IPP Non-CHP,wind,1.7,0,0,0,,0,0,0,0,1.7,,,Wind = 1.7 MW,Onshore Wind Turbine,"EIA-860, EIA-860M and EIA-923",201603,"<Point><coordinates>-96.4406,44.0211,0.0</coordinates></Point>"
,wind,56413,IPP Non-CHP,wind,1.7,0,0,0,,0,0,0,0,1.7,,,Wind = 1.7 MW,Onshore Wind Turbine,"EIA-860, EIA-860M and EIA-923",201603,"<Point><coordinates>-96.4331,44.0208,0.0</coordinates></Point>"
,wind,56424,IPP Non-CHP,wind,98.9,0,0,0,,0,0,0,0,98.9,,,Wind = 98.9 MW,Onshore Wind Turbine,"EIA-860, EIA-860M and EIA-923",201603,"<Point><coordinates>-92.59882,43.61407,0.0</coordinates></Point>"
,wind,56440,IPP Non-CHP,wind,10.5,0,0,0,,0,0,0,0,10.5,,,Wind = 10.5 MW,Onshore Wind Turbine,"EIA-860, EIA-860M and EIA-923",201603,"<Point><coordinates>-114.998611,42.7975,0.0</coordinates></Point>"
,wind,56441,IPP Non-CHP,wind,21,0,0,0,,0,0,0,0,21,,,Wind = 21 MW,Onshore Wind Turbine,"EIA-860, EIA-860M and EIA-923",201603,"<Point><coordinates>-114.989167,42.681944,0.0</coordinates></Point>"
,wind,56442,IPP Non-CHP,wind,12,0,0,0,,0,0,0,0,12,,,Wind = 12 MW,Onshore Wind Turbine,"EIA-860, EIA-860M and EIA-923",201603,"<Point><coordinates>-114.967778,42.870278,0.0</coordinates></Point>"
,wind,56432,IPP Non-CHP,wind,161,0,0,0,,0,0,0,0,161,,,Wind = 161 MW,Onshore Wind Turbine,"EIA-860, EIA-860M and EIA-923",201603,"<Point><coordinates>-102.303056,35.291944,0.0</coordinates></Point>"
